"FoodID","FoodCode","FoodDescription","FoodGroupID"
"2586","2586","Nuts, pine nuts, pignolia, dried","12"
"2587","2587","Nuts, pine nuts, pinyon, dried","12"
"2588","2588","Nuts, pistachio nuts, dry roasted","12"
"2589","2589","Nuts, walnuts, black, dried","12"
"2590","2590","Nuts, walnuts, English or Persian, dried","12"
"2591","2591","Seeds, breadfruit seeds, roasted","12"
"2592","2592","Seeds, cottonseed kernels, roasted","12"
"2593","2593","Seeds, sesame butter, tahini, roasted and toasted kernels","12"
"2594","2594","Nuts, European chestnuts (sweet), roasted","12"
"2596","2596","Seeds, sesame butter, from whole seed, paste","12"
"2597","2597","Seeds, sesame flour, high-fat","12"
"2598","2598","Seeds, sesame butter, tahini, unroasted kernels","12"
"2599","2599","Seeds, watermelon seed kernels, dried","12"
"2600","2600","Nuts, Japanese chestnuts, dried","12"
"2601","2601","Nuts, coconut milk (liquid from grated meat and water), frozen","12"
"2602","2602","Nuts, coconut meat, desiccated, creamed","12"
"2603","2603","Nuts, coconut meat, desiccated, sweetened, shredded","12"
"2604","2604","Seeds, sisymbrium sp. seeds, whole, dried","12"
"2605","2605","Nuts, almond butter, plain","12"
"2607","2607","Nuts, almond meal, partially defatted","12"
"2608","2608","Seeds, sesame butter, tahini, from raw and stone ground kernels","12"
"2610","2610","Nuts, simulated product, wheat-based, all flavours except macadamia, without salt","12"
"2611","2611","Seeds, sesame seed kernels, dried, shelled","12"
"2612","2612","Nuts, Japanese chestnuts, raw","12"
"2613","2613","Nuts, Japanese chestnuts, boiled and steamed","12"
"2614","2614","Nuts, Japanese chestnuts, roasted","12"
"2615","2615","Seeds, lotus seeds, raw","12"
"2616","2616","Nuts, almonds, honey roasted, unblanched","12"
"2617","2617","Nuts, mixed nuts, dry roasted with peanuts, salted","12"
"2618","2618","Nuts, mixed nuts, oil roasted with peanuts, salted","12"
"2619","2619","Seeds, pumpkin and squash seed kernels, roasted, salted","12"
"2620","2620","Seeds, sunflower seed kernels, dry roasted, salted","12"
"2621","2621","Seeds, sunflower seed kernels, oil roasted, salted","12"
"2622","2622","Seeds, sunflower seed kernels, toasted, salted","12"
"2623","2623","Seeds, sunflower seed butter, salted","12"
"2624","2624","Nuts, almonds, dry roasted, unblanched, salted","12"
"2625","2625","Nuts, almonds, oil roasted, unblanched, salted","12"
"2626","2626","Nuts, almonds, oil roasted, blanched, salted","12"
"2627","2627","Nuts, cashew nuts, dry roasted, salted","12"
"2628","2628","Nuts, cashew nuts, oil roasted, salted","12"
"2629","2629","Nuts, cashew butter, plain, salted","12"
"2632","2632","Nuts, macadamia (bushnuts, queensland), oil roasted, salted","12"
"2633","2633","Nuts, mixed nuts, oil roasted without peanuts, salted","12"
"2635","2635","Nuts, pecans, dry roasted, salted","12"
"2636","2636","Nuts, pecans, oil roasted, salted","12"
"2637","2637","Nuts, pistachio nuts, dry roasted, salted","12"
"2638","2638","Seeds, pumpkin and squash seeds, whole, roasted, salted","12"
"2639","2639","Nuts, almond butter, plain, salted","12"
"2640","2640","Nuts, almond butter, honey and cinnamon, salted","12"
"2641","2641","Nuts, almond meal, partially defatted, salted","12"
"2642","2642","Seeds, sunflower seed kernels, oil roasted","12"
"2643","2643","Nuts, coconut milk (liquid from grated meat and water), raw","12"
"2644","2644","Nuts, pistachio nuts, raw","12"
"2645","2645","Seeds, pumpkin and squash seeds, whole, roasted","12"
"2650","2650","Beef, brain, raw","13"
"2651","2651","Beef, brain, pan-fried","13"
"2652","2652","Beef, brain, simmered","13"
"2653","2653","Beef, heart, raw","13"
"2654","2654","Beef, heart, simmered","13"
"2655","2655","Beef, kidney, simmered","13"
"2656","2656","Beef, liver, braised","13"
"2657","2657","Beef, liver, pan-fried","13"
"2658","2658","Beef, lungs, raw","13"
"2659","2659","Beef, lungs, braised","13"
"2660","2660","Beef, mechanically deboned, raw","13"
"2661","2661","Beef, pancreas, raw","13"
"2662","2662","Beef, pancreas, braised","13"
"2663","2663","Beef, spleen, raw","13"
"2664","2664","Beef, spleen, braised","13"
"2665","2665","Beef, suet, raw","13"
"2666","2666","Beef, thymus, raw","13"
"2667","2667","Beef, thymus, braised","13"
"2668","2668","Beef, tongue, raw","13"
"2669","2669","Beef, tongue, simmered","13"
"2670","2670","Beef, tripe, raw","13"
"2676","2676","Beef, brisket, lean, 0mm (0\") trim, raw","13"
"2683","2683","Beef, ground, lean, raw","13"
"2685","2685","Beef, ground, lean, loaf, baked","13"
"2687","2687","Beef, ground, lean, broiled","13"
"2689","2689","Beef, ground, lean, patty, pan-fried","13"
"2690","2690","Beef, ground, medium, raw","13"
"2692","2692","Beef, ground, medium, baked","13"
"2694","2694","Beef, ground, medium, broiled","13"
"2696","2696","Beef, ground, medium, patty, pan-fried","13"
"2698","2698","Beef, ground, regular","13"
"2700","2700","Beef, ground, regular, broiled","13"
"2702","2702","Beef, ground, regular, patty, pan-fried","13"
"2704","2704","Beef, ground, patty, frozen, broiled","13"
"2705","2705","Beef, cured, breakfast strips, raw or unheated","13"
"2706","2706","Beef, cured, breakfast strips, cooked","13"
"2707","2707","Beef, cured, dried beef","13"
"2708","2708","Deli meat, beef, cured, jellied","7"
"2712","2712","Beef, brisket, lean and fat, 0mm (0\") trim, braised","13"
"2713","2713","Beef, brisket, lean, 0mm (0\") trim, braised","13"
"2786","2786","Beef, ground, regular, raw","13"
"2787","2787","Beef, kidneys, raw","13"
"2788","2788","Beef, liver, raw","13"
"2789","2789","Beef, cured, corned beef, brisket, raw","13"
"2790","2790","Beef, cured, corned beef, brisket, cooked","13"
"2791","2791","Beef, cured, corned beef, canned","13"
"2792","2792","Deli-meat, pastrami, beef, sliced","7"
"2797","2797","Beef, tongue, whole, canned or pickled","13"
"2798","2798","Beef, tongue, potted or deviled","13"
"2828","2828","Beef, cured, corned beef, outside and eye of round, cooked","13"
"2835","2835","Alcohol, beer, light (4% alcohol by volume)","14"
"2837","2837","Alcohol, cocktail, daiquiri (rum), homemade","14"
"2838","2838","Alcohol, cocktail, pina colada (rum), homemade","14"
"2841","2841","Alcohol, cocktail, whisky sour mix, powder","14"
"2842","2842","Alcohol, cocktail, whisky sour mix, bottled","14"
"2843","2843","Alcohol, liqueur, crème de menthe (36% alcohol by volume)","14"
"2844","2844","Alcohol, whisky (40% alcohol by volume)","14"
"2845","2845","Alcohol, rum  (40% alcohol by volume)","14"
"2846","2846","Alcohol, vodka (40% alcohol by volume)","14"
"2847","2847","Alcohol, whisky (43% alcohol by volume)","14"
"2848","2848","Alcohol, dessert wine, sweet (18.8% alcohol by volume)","14"
"2849","2849","Alcohol, table wine, all (11.5% alcohol by volume)","14"
"2850","2850","Alcohol, table wine, red (11.5% alcohol by volume)","14"
"2851","2851","Alcohol, table wine, rosé (11.5% alcohol by volume)","14"
"2852","2852","Alcohol, table wine, white (11.5% alcohol by volume)","14"
"2853","2853","Carbonated drinks, club soda","14"
"2854","2854","Carbonated drinks, cream soda","14"
"2855","2855","Carbonated drinks, ginger ale","14"
"2856","2856","Carbonated drinks, grape soda","14"
"2857","2857","Carbonated drinks, lemon-lime soda","14"
"2858","2858","Carbonated drinks, orange soda","14"
"2859","2859","Carbonated drinks, pepper type","14"
"2860","2860","Carbonated drinks, tonic water (quinine)","14"
"2861","2861","Carbonated drinks, root beer","14"
"2862","2862","Beverage mix, carob flavour, powder","14"
"2863","2863","Beverage mix, carob flavour, powder, with whole milk","14"
"2864","2864","Beverage mix, chocolate flavour, powder","14"
"2865","2865","Beverage mix, chocolate flavour, powder, with whole milk","14"
"2866","2866","Chocolate syrup, thin type","19"
"2867","2867","Chocolate syrup, thin type, whole milk added","1"
"2868","2868","Juice, tomato clam cocktail, canned","14"
"2869","2869","Hot chocolate, mix, powder","14"
"2871","2871","Hot chocolate, mix, powder, prepared with water","14"
"2873","2873","Coffee, brewed, prepared with tap water","14"
"2874","2874","Coffee, instant, regular, powder","14"
"2875","2875","Coffee, instant, regular, powder, water added","14"
"2876","2876","Coffee, instant, decaffeinated, powder","14"
"2877","2877","Coffee, instant, decaffeinated, powder, water added","14"
"2878","2878","Coffee, instant with chicory, powder","14"
"2879","2879","Coffee, instant with chicory, powder, water added","14"
"2880","2880","Coffee, instant, with sugar, mocha flavour, powder","14"
"2881","2881","Coffee, instant, with sugar, cappucino flavour, powder","14"
"2882","2882","Coffee, instant, with sugar, French flavour, powder","14"
"2883","2883","Coffee substitute, cereal grain beverage, powder","14"
"2884","2884","Coffee substitute, cereal grain beverage, powder, water added","14"
"2885","2885","Juice drink, cranberry and apricot, bottled","14"
"2888","2888","Juice drink, citrus fruit, frozen concentrate","14"
"2889","2889","Juice drink, citrus fruit,  frozen concentrate, water added","14"
"2892","2892","Lemonade, white, frozen concentrate","14"
"2893","2893","Lemonade, white, frozen concentrate, water added","14"
"2894","2894","Limeade, frozen concentrate","14"
"2895","2895","Limeade, frozen concentrate, water added","14"
"2896","2896","Malted milk, natural flavour, enriched powder","14"
"2898","2898","Malted milk, natural flavour, powder","14"
"2899","2899","Malted milk, natural flavour, powder, with whole milk","14"
"2900","2900","Malted milk, chocolate flavour, enriched powder","14"
"2902","2902","Malted milk, chocolate flavour, powder","14"
"2903","2903","Malted milk, chocolate flavour, powder, milk whole  milk","14"
"2904","2904","Juice drink, orange and apricot, canned","14"
"2905","2905","Milk shake (fast food), chocolate","14"
"2906","2906","Milk shake (fast food), vanilla","14"
"2907","2907","Strawberry flavour mix, powder","14"
"2908","2908","Strawberry flavour mix, powder, with whole milk","14"
"2909","2909","Tea, brewed","14"
"2910","2910","Tea, instant, unsweetened, powder","14"
"2911","2911","Tea, instant, unsweetened, powder, water added","14"
"2912","2912","Tea, instant, unsweetened, lemon flavour, powder","14"
"2914","2914","Tea, instant, sweetened, lemon flavour, powder","14"
"2915","2915","Tea, instant, sweetened, lemon flavour, powder, water added","14"
"2916","2916","Tea, brewed, herb","14"
"2918","2918","Water, mineral, carbonated, bottled","14"
"2919","2919","Water, mineral, \"POLAND SPRINGS\", bottled","14"
"2920","2920","Carbonated drinks, cola, fast-food cola","14"
"2921","2921","Juice drink, fruit punch, frozen concentrate","14"
"2922","2922","Juice drink, fruit punch, frozen concentrate, water added","14"
"2924","2924","Alcohol, liqueur, coffee (26.5% alcohol by volume)","14"
"2925","2925","Alcohol, liqueur, coffee and cream (17% alcohol by volume)","14"
"2926","2926","Carbonated drinks, cola with aspartame","14"
"2928","2928","Coffee, instant, sweetened, cappucino flavour, powder, water added","14"
"2929","2929","Coffee, instant, sweetened, French flavour, powder, water added","14"
"2930","2930","Coffee, instant, sweetened, mocha flavour, powder, water added","14"
"2931","2931","Coffee substitute, cereal grain beverage, powder, with whole milk","14"
"2932","2932","Milk shake (fast food), strawberry","14"
"2933","2933","Water, municipal","14"
"2934","2934","Alcohol, whisky (47% alcohol by volume)","14"
"2935","2935","Alcohol, whisky (50% alcohol by volume)","14"
"2936","2936","Alcohol, liqueur, coffee (31.5% alcohol by volume)","14"
"2937","2937","Alcohol, dessert wine, dry (18.8% alcohol by volume)","14"
"2938","2938","Carbonated drinks, non cola with aspartame","14"
"2939","2939","Lemonade, pink, frozen concentrate","14"
"2940","2940","Lemonade, pink, frozen concentrate, water added","14"
"2941","2941","Tea, brewed with distilled water","14"
"2942","2942","Tea, brewed, chamomile","14"
"2943","2943","Alcohol, beer, regular, (5% alcohol by volume)","14"
"2948","2948","Alcohol, cocktail, whisky sour mix, powder, water and whisky added","14"
"2949","2949","Alcohol, cocktail, whisky sour mix, bottled, whisky added","14"
"2951","2951","Alcohol, cocktail, scotch and soda","14"
"2952","2952","Alcohol, gin (40% alcohol by volume)","14"
"2953","2953","Hot chocolate, with aspartame, mix, powder","14"
"2954","2954","Juice drink, cranberry-apple, vitamin C added, bottled","14"
"2955","2955","Juice drink, cranberry-grape, vitamin C added, bottled","14"
"2956","2956","Juice, cocktail, cranberry, vitamin C added, bottled","14"
"2957","2957","Drink, fruit punch flavour, vitamin C added, powder","14"
"2958","2958","Drink, fruit punch flavour, vitamin C added, powder, water added","14"
"2959","2959","Drink, fruit punch, vitamin C added, ready-to-drink","14"
"2960","2960","Juice drink, grape, vitamin C added, canned","14"
"2961","2961","Drink, grape, vitamin C added, canned","14"
"2962","2962","Lemonade with artificial sweetener, powder","14"
"2963","2963","Lemonade with artificial sweetener, powder, water added","14"
"2964","2964","Drink, lemonade flavour, vitamin C added, powder","14"
"2965","2965","Drink, lemonade flavour, vitamin C added, powder, water added","14"
"2966","2966","Malt beverage, includes non-alcoholic beer (<0.5% alcohol by volume)","14"
"2967","2967","Drink, orange, vitamin C added, canned","14"
"2968","2968","Juice drink, pineapple and grapefruit, vitamin C added, canned","14"
"2969","2969","Juice drink, pineapple and orange, vitamin C added, canned","14"
"2970","2970","Hot chocolate, with aspartame, mix, powder, prepared with water","14"
"2971","2971","Drink, orange flavour, vitamin C added, powder","14"
"2972","2972","Drink, orange flavour, vitamin C added, powder, water added","14"
"2973","2973","Drink, orange, with pulp, vitamin C added, frozen concentrate","14"
"2974","2974","Drink, orange, vitamin C added, frozen concentrate, water added","14"
"2975","2975","Juice, cocktail, cranberry, vitamin C added, frozen concentrate","14"
"2976","2976","Juice, cocktail, cranberry, vitamin C added, frozen concentrate, water added","14"
"2977","2977","Alcohol, whisky (45% alcohol by volume)","14"
"2978","2978","Alcohol, wine cooler","14"
"2979","2979","Instant breakfast, powder","14"
"2980","2980","Drink, fruit punch flavour, powder","14"
"2981","2981","Drink, fruit punch flavour, powder, water added","14"
"2982","2982","Drink, lemonade flavour, powder","14"
"2983","2983","Drink, lemonade flavour, powder, water added","14"
"2984","2984","Fish, anchovy, european, raw","15"
"2985","2985","Fish, anchovy, european, canned with olive oil, drained solids","15"
"2986","2986","Fish, bass, fresh water, mixed species, raw","15"
"2987","2987","Fish, bass, striped, raw","15"
"2988","2988","Fish, bluefish, raw","15"
"2989","2989","Fish, burbot (loche), native, raw","15"
"2990","2990","Fish, butterfish, raw","15"
"2991","2991","Fish, carp, raw","15"
"2992","2992","Fish, carp, baked or broiled","15"
"2993","2993","Fish, catfish, channel (bullhead), wild, raw","15"
"2994","2994","Fish, catfish, channel (bullhead), wild, breaded and fried","15"
"2995","2995","Fish, caviar, black and red, granular","15"
"2996","2996","Fish, cisco (lake herring, tullibee), native, raw","15"
"2997","2997","Fish, cisco (lake herring, tullibee), native, smoked","15"
"2998","2998","Fish, cod (scrod), atlantic, canned, solids and liquid","15"
"2999","2999","Fish, cod (scrod), atlantic, dried and salted","15"
"3000","3000","Fish, croaker, atlantic, raw","15"
"3001","3001","Fish, croaker, atlantic, breaded and fried","15"
"3002","3002","Fish, dolphinfish (mahimahi), raw","15"
"3003","3003","Fish, drum, freshwater, raw","15"
"3004","3004","Fish, eel, mixed species, raw","15"
"3005","3005","Fish, eel, mixed species, baked or broiled","15"
"3006","3006","Fish, fish sticks, frozen, prepared","15"
